1	134
2	174
3	292
4	315
5	414
6	430
7	512
8	498
9	528
10	516
11	541
12	532
13	543
14	529
15	495
16	455
17	668
18	686
19	1840
20	2107
21	3978
22	4464
23	5048
24	5212
25	5397
26	5358
27	5411
28	5361
29	5389
30	5366
31	5398
32	5300
33	5174
34	4991
35	4712
36	4495
37	4448
38	4394
39	5129
40	5157
41	5252
42	5216
43	5289
44	5208
45	5302
46	5259
47	5344
48	5227
49	5293
50	5137
51	5133
52	4932
53	4977
54	4722
55	4842
56	4926
57	5216
58	5151
59	5254
60	5164
61	5268
62	5166
63	5251
64	5170
65	5199
66	5144
67	5208
68	5112
69	5114
70	4979
71	4999
72	4905
73	5137
74	4999
75	5202
76	5116
77	5198
78	5097
79	5239
80	5118
81	5216
82	5084
83	5189
84	5137
85	5169
86	5070
87	5123
88	4991
89	5058
90	5025
91	5115
92	4991
93	5171
94	5087
95	5193
96	5093
97	5211
98	5145
99	5198
100	5128
101	5194
102	5063
103	5126
104	5057
105	5105
106	5018
107	5158
108	5050
109	5147
110	5057
111	5212
112	5113
113	5180
114	5106
115	5135
116	5064
117	5192
118	5082
119	5143
120	5065
121	5140
122	5022
123	5118
124	5040
125	5156
126	3647
127	5220
128	5201
129	5258
130	5182
131	5262
132	5129
133	3685
134	4431
135	5266
136	5160
137	5256
138	5154
139	5217
140	3707
141	5293
142	5239
143	5294
144	5206
145	5312
146	5261
147	3816
148	4422
149	5161
150	5019
151	5409
152	5232
153	5338
154	3770
155	5207
156	4951
157	4833
158	5495
159	5353
160	5259
161	3819
162	4445
163	5185
164	4993
165	5382
166	5133
167	5196
168	3798
169	5278
170	5107
171	5095
172	5315
173	5227
174	5116
175	3839
176	4438
177	5149
178	4983
179	5440
180	5290
181	5320
182	3819
183	5278
184	5109
185	5083
186	5363
187	5252
188	5174
189	3836
190	4395
191	5096
192	5055
193	5462
194	5345
195	5362
196	3816
197	3812
198	3801
199	3813
200	3736
201	3670
202	3613
203	3051
204	3669
205	3500
206	3532
207	3790
208	3617
209	3625
210	3095
211	3821
212	3817
213	3804
214	3830
215	3804
216	3799
217	3029
218	3733
219	3641
220	3553
221	3840
222	3684
223	3599
224	2976
225	3673
226	3713
227	3820
228	3772
229	3788
230	3772
231	3045
232	3801
233	3797
234	3810
235	3822
236	3829
237	3799
238	2298
239	3749
240	3657
241	3577
242	3881
243	3785
244	3847
245	3060
246	3742
247	3656
248	3571
249	3918
250	3818
251	3841
252	3096
253	3755
254	3645
255	3561
256	3878
257	3723
258	3691
259	2324
260	3784
261	3669
262	3576
263	3839
264	3719
265	3701
266	2324
267	3856
268	3863
269	3854
270	3800
271	3729
272	3697
273	2293
274	3836
275	3843
276	3837
277	3817
278	3737
279	3715
280	3097
281	3863
282	3849
283	3843
284	3846
285	3854
286	3832
287	3818
288	3596
289	3370
290	3294
291	3989
292	3821
293	3784
294	3030
295	3667
296	3529
297	3559
298	3915
299	3814
300	3810
301	3057
302	3823
303	3839
304	3822
305	3769
306	3702
307	3648
308	3852
309	3742
310	3613
311	3526
312	3759
313	3616
314	3652
315	2307
316	3788
317	3798
318	3790
319	3801
320	3823
321	3799
322	3804
323	3809
324	3765
325	3828
326	3789
327	3709
328	3652
329	3566
330	3454
331	3383
332	3133
333	3273
334	3440
335	3512
336	3581
337	3753
338	3789
339	3779
340	3782
341	3769
342	3781
343	3756
344	3764
345	3724
346	3686
347	3684
348	3627
349	3554
350	3637
351	3720
352	3707
353	3695
354	3765
355	3760
356	3760
357	3737
358	3737
359	3762
360	3745
361	3771
362	3707
363	3696
364	3713
365	3684
366	3626
367	3664
368	3711
369	3705
370	3697
371	3747
372	3744
373	3752
374	3723
375	3713
376	3724
377	3696
378	3724
379	3690
380	3674
381	3685
382	3673
383	3635
384	3709
385	3745
386	3721
387	3709
388	3734
389	3745
390	3727
391	3716
392	3727
393	3732
394	3730
395	3780
396	3722
397	3711
398	3727
399	3732
400	3699
401	3703
402	3735
403	3710
404	3707
405	3705
406	3703
407	3681
408	3740
409	3711
410	3720
411	3718
412	3725
413	3691
414	3692
415	3693
416	3724
417	3700
418	3706
419	3724
420	3708
421	3727
422	3700
423	3698
424	3687
425	3745
426	3764
427	3742
428	3747
429	3731
430	3702
431	3707
432	3682
433	3694
434	3676
435	3677
436	3728
437	3698
438	3685
439	3719
440	3725
441	3739
442	3703
443	3719
444	3719
445	3705
446	3720
447	3708
448	3683
449	3728
450	3718
451	3705
452	3720
453	3713
454	3691
455	3701
456	3729
457	3740
458	3732
459	3729
460	3713
461	3686
462	3702
463	3717
464	3740
465	3706
466	3709
467	3704
468	3700
469	3690
470	3704
471	3715
472	3720
473	3723
474	3718
475	3723
476	3730
477	3730
478	3711
479	3739
480	3732
481	3713
482	3687
483	3689
484	3711
485	3738
486	3728
487	3748
488	3712
489	3688
490	3721
491	3698
492	3727
493	3740
494	3716
495	3733
496	3735
497	3718
