277	762
278	706
279	743
280	763
281	794
282	812
283	782
284	728
285	709
286	697
287	695
288	878
289	1100
290	1299
291	1488
292	1605
293	1569
294	1563
295	1644
296	1753
297	1868
298	1978
299	2047
300	2003
301	1859
302	1713
303	1551
304	1395
305	1321
306	1236
307	1261
308	1244
309	1272
310	1276
311	1312
312	1396
313	1482
314	1561
315	1583
316	1583
317	1588
318	1546
319	1500
320	1474
321	1429
322	1348
323	1256
324	1190
325	1074
326	1004
327	932
328	947
329	1010
330	1223
331	1404
332	1659
333	1857
334	2032
335	2048
336	2081
337	2095
338	2114
339	2124
340	2106
341	2094
342	2060
343	1951
344	1803
345	1672
346	1561
347	1494
348	1511
349	1589
350	1687
351	1823
352	1886
353	1938
354	1968
355	2009
356	2011
357	2014
358	2000
359	2009
360	1957
361	1877
362	1841
363	1784
364	1783
365	1767
366	1807
367	1839
368	1890
369	1915
370	1936
371	1957
372	2002
373	1989
374	1997
375	2008
376	2024
377	2012
378	1980
379	1922
380	1878
381	1878
382	1867
383	1888
384	1879
385	1891
386	1915
387	1939
388	1935
389	1949
390	1946
391	1930
392	1912
393	1901
394	1891
395	1846
396	1849
397	1872
398	1861
399	1869
400	1871
401	1905
402	1901
403	1921
404	1939
405	1944
406	1936
407	1958
408	1921
409	1933
410	1913
411	1911
412	1923
413	1897
414	1869
415	1874
416	1827
417	1851
418	1859
419	1854
420	1900
421	1890
422	1931
423	1919
424	1920
425	1888
426	1889
427	1910
428	1880
429	1891
430	1909
431	1883
432	1900
433	1895
434	1889
435	1896
436	1882
437	1884
438	1899
439	1894
440	1909
441	1919
442	1947
443	1933
444	1917
445	1896
446	1882
447	1897
448	1887
449	1879
450	1878
451	1891
452	1904
453	1916
454	1916
455	1890
456	1868
457	1883
458	1888
459	1897
460	1909
461	1919
462	1930
463	1920
464	1901
465	1922
466	1950
467	1955
468	1936
469	1971
470	1930
471	1963
472	1947
473	1956
474	1940
475	1947
476	1951
477	1943
478	1940
479	1926
480	1929
481	1922
482	1923
483	1917
484	1942
485	1913
486	1883
487	1889
488	1910
489	1897
490	1882
491	1886
492	1864
493	1881
494	1871
495	1873
496	1866
497	1869
498	1876
499	1910
500	1915
501	1892
502	1891
503	1896
504	1917
505	1900
506	1910
507	1911
508	1914
509	1919
510	1931
511	1917
512	1942
513	1922
514	1926
515	1944
516	1925
517	1925
518	1958
519	1943
520	1929
521	1913
522	1916
523	1895
524	1908
525	1911
526	1925
527	1924
528	1928
529	1915
530	1916
531	1904
532	1911
533	1919
534	1912
535	1948
536	1960
537	1925
538	1912
539	1899
540	1912
541	1929
542	1925
543	1925
544	1924
545	1921
546	1924
547	1936
548	1929
549	1922
550	1932
551	1901
552	1904
553	1891
554	1887
555	1892
556	1867
557	1876
558	1870
559	1881
560	1858
561	1882
562	1840
563	1866
564	1921
565	1901
566	1883
567	1885
568	1858
569	1877
570	1837
571	1835
572	1847
573	1873
574	1864
575	1877
576	1877
577	1889
578	1910
579	1897
580	1924
581	1938
582	1928
583	1942
584	1956
585	1965
586	1928
587	1910
588	1903
589	1903
590	1853
591	1874
592	1885
593	1865
594	1881
595	1902
596	1917
597	1868
598	1888
599	1894
600	1871
601	1917
602	1929
603	1920
604	1922
605	1906
606	1893
607	1892
608	1887
609	1900
610	1891
611	1884
612	1894
613	1914
614	1918
615	1913
616	1929
617	1935
618	1942
619	1941
620	1923
621	1908
622	1914
623	1889
624	1870
625	1879
626	1850
627	1884
628	1866
629	1870
630	1880
631	1856
632	1849
633	1858
634	1847
635	1856
636	1855
637	1857
638	1885
639	1876
640	1848
641	1842
642	1849
643	1854
644	1885
645	1880
646	1901
647	1924
648	1929
649	1938
650	1922
651	1905
652	1892
653	1919
654	1948
655	1945
656	1933
657	1963
658	1960
659	1972
660	1950
661	1937
662	1940
663	1928
664	1935
665	1930
666	1920
667	1909
668	1900
669	1921
670	1950
671	1939
672	1938
673	1945
674	1955
675	1962
676	1969
677	1974
678	1988
679	2006
680	1991
681	1968
682	1962
683	1923
684	1911
685	1920
686	1903
687	1898
688	1900
689	1894
690	1898
691	1883
692	1925
693	1937
694	1940
695	1935
696	1915
697	1925
698	1952
699	1955
700	1952
