1	10
2	10
3	10
4	9
5	6
6	4
7	4
8	4
9	2
10	0
11	0
12	0
13	0
14	0
15	1
16	0
17	2
18	4
19	5
20	6
21	7
22	8
23	8
24	8
25	8
26	8
27	8
28	6
29	5
30	4
31	2
32	0
33	1
34	2
35	3
36	8
37	7
38	8
39	12
40	13
41	13
42	14
43	18
44	20
45	21
46	21
47	19
48	19
49	16
50	13
51	12
52	12
53	11
54	12
55	14
56	14
57	19
58	22
59	25
60	33
61	36
62	41
63	44
64	52
65	49
66	55
67	52
68	53
69	54
70	50
71	51
72	48
73	55
74	50
75	44
76	54
77	52
78	68
79	62
80	81
81	91
82	113
83	116
84	116
85	134
86	128
87	149
88	148
89	154
90	147
91	152
92	140
93	135
94	156
95	153
96	141
97	143
98	142
99	181
100	213
101	260
102	254
103	277
104	299
105	326
106	341
107	375
108	360
109	370
110	389
111	373
112	390
113	392
114	386
115	422
116	430
117	462
118	491
119	483
120	527
121	565
122	588
123	646
124	744
125	824
126	825
127	857
128	918
129	887
130	988
131	1110
132	1059
133	1131
134	1079
135	1099
136	1096
137	1042
138	965
139	1159
140	1181
141	1187
142	1157
143	1291
144	1272
145	1339
146	1279
147	1330
148	1279
149	1593
150	1572
151	1612
152	1474
153	1665
154	1534
155	1528
156	1680
157	1833
158	1919
159	1993
160	1948
161	1701
162	1493
163	1562
164	1564
165	1653
166	1640
167	1575
168	1413
169	1350
170	1534
171	1396
172	1539
173	1617
174	1771
175	1674
176	1796
177	1585
178	1578
179	1806
180	1720
181	1700
182	1730
183	1624
184	1573
185	1706
186	1842
187	1726
188	1769
189	1772
190	1758
191	1776
192	1775
193	1842
194	1657
195	1587
196	1539
197	1410
198	1578
199	1676
200	1380
201	1293
202	1549
203	1909
204	1661
205	1629
206	1834
207	1597
208	1449
209	1562
210	1548
211	1879
212	1783
213	1609
214	1709
215	1612
216	1527
217	1408
218	1531
219	1494
220	1631
221	1465
222	1647
223	1473
224	1679
225	1932
226	1785
227	1775
228	1700
229	1719
230	1601
231	1552
232	1408
233	1542
234	1495
235	1547
236	1380
237	1198
238	1687
239	1498
240	1518
241	1729
242	1703
243	1712
244	1821
245	1666
246	1574
247	1540
248	1529
249	1665
250	1566
251	1671
252	1670
253	1755
254	1610
255	1594
256	1603
257	1613
258	1923
259	1822
260	1650
261	1659
262	1728
263	1981
264	1736
265	1825
266	1635
267	1666
268	1677
269	1779
270	1783
271	1521
272	1582
273	1530
274	1763
275	1804
276	1717
277	1598
278	1701
279	1742
280	1543
281	1852
282	2036
283	1883
284	1924
285	1824
286	1751
287	1747
288	1471
289	1397
290	1476
291	1498
292	1524
293	1491
294	1559
295	1499
296	1524
297	1629
298	1642
299	1692
300	1648
301	1539
302	1773
303	1703
304	1696
305	1487
306	1556
307	1737
308	1796
309	1658
310	1649
311	1619
312	1637
313	1774
314	1728
315	1659
316	1692
317	1616
318	1775
319	1659
320	1704
321	1498
322	1445
323	1545
324	1675
325	1688
326	1566
327	1597
328	1486
329	1491
330	1596
331	1545
332	1749
333	1767
334	1805
335	1738
336	1661
337	1447
338	1348
339	1220
340	997
341	837
342	719
343	534
344	409
345	304
346	127
347	0
